ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB
7800,-1463,11253,13526,14001,14186,9801,0.8,0.95
7800,-1468,11335,13330,14049,13968,9801,0.81,0.95
7800,-1457,11320,13269,14027,13897,9802,0.81,0.95
7800,-1456,11309,13249,14017,13878,9806,0.81,0.95
7800,-1470,11173,13586,13980,14249,9810,0.8,0.95
7800,-1493,11191,12952,13970,13566,9813,0.8,0.95
7800,-1467,11292,13494,14025,14153,9813,0.81,0.95
7800,-1466,11295,13246,14001,13874,9813,0.81,0.95
7800,-1458,11244,13510,14005,14171,9813,0.8,0.95
7800,-1472,11235,13514,14035,14169,9813,0.8,0.95
7800,-1494,11173,13254,13993,13884,9813,0.8,0.95
7800,-1451,11258,13493,13968,14144,9813,0.81,0.95
7800,-1472,11243,13527,13983,14193,9817,0.8,0.95
7800,-1455,11252,13298,13944,13932,9821,0.81,0.95
7800,-1452,11240,13484,13976,14149,9825,0.8,0.95
7800,-1454,11243,13341,13940,13989,9825,0.81,0.95
7800,-1468,11248,13574,14012,14231,9821,0.8,0.95
7800,-1462,11319,13285,14024,13914,9815,0.81,0.95
7800,-1456,11292,13486,14009,14148,9809,0.81,0.95
7800,-1481,11166,13476,13941,14125,9806,0.8,0.95
7800,-1467,11142,13606,13815,14272,9806,0.81,0.95
7800,-1494,11227,13473,14002,14123,9808,0.8,0.95
7800,-1458,11256,13525,13982,14183,9811,0.81,0.95
7800,-1458,11271,13498,13989,14156,9813,0.81,0.95
7800,-1450,11309,13505,14055,14163,9813,0.8,0.95
7800,-1470,11170,13130,13961,13751,9812,0.8,0.95
7800,-1462,11291,13340,13986,13972,9809,0.81,0.95
7800,-1476,11314,13297,14018,13925,9807,0.81,0.95
7800,-1453,11066,13221,13724,13871,9805,0.81,0.95
7800,-1445,11249,13417,13974,14072,9805,0.8,0.95
7800,-1472,11074,13302,13792,13953,9807,0.8,0.95
7800,-1484,11265,13516,14015,14172,9810,0.8,0.95
7800,-1467,11295,13533,14034,14197,9812,0.8,0.95
7800,-1452,11298,13359,14014,13999,9812,0.81,0.95
7800,-1456,11272,13551,14028,14211,9813,0.8,0.95
7800,-1453,11348,13447,14060,14110,9816,0.81,0.95
7800,-1462,11172,13551,13901,14209,9820,0.8,0.95
7800,-1459,11333,13268,14042,13895,9822,0.81,0.95
7800,-1468,11267,13378,13993,14016,9822,0.81,0.95
7800,-1486,11200,13524,13947,14180,9818,0.8,0.95
7800,-1482,11164,13512,13935,14177,9813,0.8,0.95
7800,-1487,11208,13403,13911,14054,9809,0.81,0.95
7800,-1478,11152,13308,13954,13938,9808,0.8,0.95
7800,-1472,11235,13488,14006,14145,9807,0.8,0.95
7800,-1486,11174,13531,13972,14181,9804,0.8,0.95
7800,-1503,11160,13162,13974,13786,9800,0.8,0.95
7800,-1447,11125,13475,13780,14132,9798,0.81,0.95
7800,-1483,11293,13514,14027,14172,9797,0.81,0.95
7800,-1469,11233,13479,14020,14136,9799,0.8,0.95
7800,-1466,11259,13534,14019,14199,9801,0.8,0.95
7800,-1463,11321,13253,14028,13885,9804,0.81,0.95
7800,-1468,11176,13457,13894,14117,9804,0.8,0.95
7800,-1450,11298,13432,14027,14086,9804,0.81,0.95
7800,-1462,11338,13317,14054,13950,9808,0.81,0.95
7800,-1463,11276,13481,13994,14122,9813,0.81,0.95
7800,-1458,11259,13420,13951,14070,9817,0.81,0.95
7800,-1461,11046,13155,13820,13789,9817,0.8,0.95
7800,-1489,11200,13464,13980,14121,9816,0.8,0.95
7800,-1489,11168,13529,13967,14191,9816,0.8,0.95
7800,-1492,11386,13486,14103,14146,9816,0.81,0.95
7800,-1461,11256,13535,14012,14195,9816,0.8,0.95
7800,-1475,11286,13226,13989,13850,9816,0.81,0.95
7800,-1462,11167,13531,13949,14197,9815,0.8,0.95
7800,-1469,11243,13528,14001,14185,9814,0.8,0.95
7800,-1468,11247,13519,14006,14172,9813,0.8,0.95
7800,-1458,11261,13274,13962,13918,9813,0.81,0.95
7800,-1463,11318,13406,14026,14054,9813,0.81,0.95
7800,-1464,11320,13460,14047,14109,9815,0.81,0.95
7800,-1468,11212,13530,13986,14188,9817,0.8,0.95
7800,-1461,11267,13461,13978,14117,9817,0.81,0.95
7800,-1455,11355,13418,14063,14067,9817,0.81,0.95
7800,-1458,11183,13551,13962,14220,9818,0.8,0.95
7800,-1463,11164,13538,13931,14199,9818,0.8,0.95
7800,-1454,11214,13535,13992,14196,9819,0.8,0.95
7800,-1461,11339,13473,14059,14126,9819,0.81,0.95
7800,-1467,11264,13257,13967,13902,9819,0.81,0.95
7800,-1452,11115,13480,13809,14141,9819,0.8,0.95
7800,-1473,11299,13419,13998,14072,9818,0.81,0.95
7800,-1454,11241,13518,13992,14174,9818,0.8,0.95
7800,-1488,11275,13433,13984,14092,9818,0.81,0.95
7800,-1484,11204,13560,14004,14228,9815,0.8,0.95
7800,-1485,11226,13575,14013,14241,9810,0.8,0.95
7800,-1468,11263,13541,13983,14210,9806,0.81,0.95
7800,-1458,11246,13577,14025,14243,9805,0.8,0.95
7800,-1473,11311,13487,14070,14142,9805,0.8,0.95
7800,-1447,11307,13292,14007,13929,9806,0.81,0.95
7800,-1461,11176,13541,13945,14198,9806,0.8,0.95
7800,-1491,11322,13358,14029,13997,9807,0.81,0.95
7800,-1450,11344,13434,14059,14097,9807,0.81,0.95
7800,-1469,11267,13220,13966,13849,9809,0.81,0.95
7800,-1460,11272,13491,14008,14151,9813,0.8,0.95
7800,-1468,11311,13272,14025,13904,9817,0.81,0.95
7800,-1460,11241,13533,14021,14198,9819,0.8,0.95
7800,-1449,11221,13433,13957,14088,9819,0.8,0.95
7800,-1482,11208,13548,14015,14216,9817,0.8,0.95
7800,-1491,11170,12876,13952,13484,9815,0.8,0.95
7800,-1474,11092,13481,13779,14141,9813,0.8,0.95
7800,-1476,11241,13430,13960,14083,9813,0.81,0.95
7800,-1458,11252,13506,13995,14167,9816,0.8,0.95
7800,-1466,11326,13481,14048,14132,9821,0.81,0.95
7800,-1498,11138,13497,13911,14166,9826,0.8,0.95
7800,-1476,11195,13502,13946,14163,9829,0.8,0.95
7800,-1467,11286,13357,13988,14002,9828,0.81,0.95
7800,-1440,11300,13457,14045,14113,9827,0.8,0.95
7800,-1471,11361,13276,14089,13915,9826,0.81,0.95
7800,-1445,11257,13400,13954,14053,9825,0.81,0.95
7800,-1452,11261,13506,13969,14164,9825,0.81,0.95
7800,-1467,11309,13416,14042,14063,9823,0.81,0.95
7800,-1484,11242,13469,13989,14126,9819,0.8,0.95
7800,-1470,11223,13582,13972,14243,9814,0.8,0.95
7800,-1449,11298,13359,13998,14010,9812,0.81,0.95
7800,-1472,11140,13590,13935,14255,9812,0.8,0.95
7800,-1484,11232,13542,13992,14204,9817,0.8,0.95
7800,-1460,11293,13356,13999,13996,9823,0.81,0.95
7800,-1475,11237,13514,13965,14171,9830,0.8,0.95
7800,-1455,11295,13274,13996,13915,9831,0.81,0.95
7800,-1461,11107,13497,13820,14150,9830,0.8,0.95
7800,-1463,11348,13414,14065,14063,9823,0.81,0.95
7800,-1466,11216,13551,13989,14216,9816,0.8,0.95
7800,-1467,11242,13535,13997,14197,9811,0.8,0.95
7800,-1471,11240,13491,13994,14151,9810,0.8,0.95
7800,-1470,11260,13513,14003,14171,9810,0.8,0.95
7800,-1466,11288,13500,14016,14149,9810,0.81,0.95
7800,-1464,11266,13495,14035,14156,9810,0.8,0.95
7800,-1450,11301,13476,14030,14137,9810,0.81,0.95
7800,-1453,11337,13274,14050,13927,9808,0.81,0.95
7800,-1482,11235,13355,13917,13993,9802,0.81,0.95
7800,-1473,11283,13316,13977,13944,9796,0.81,0.95
7800,-1461,11246,13474,14005,14125,9791,0.8,0.95
7800,-1438,11239,13459,13954,14123,9791,0.81,0.95
7800,-1474,11235,13551,14003,14217,9795,0.8,0.95
7800,-1470,11312,13411,14013,14055,9801,0.81,0.95
7800,-1470,11287,13367,13978,14012,9808,0.81,0.95
7800,-1452,11276,13291,13974,13921,9811,0.81,0.95
7800,-1451,11290,13348,13997,13981,9811,0.81,0.95
7800,-1441,11098,13435,13767,14093,9808,0.81,0.95
7800,-1456,11250,13312,13935,13951,9805,0.81,0.95
7800,-1474,11283,13333,13984,13971,9802,0.81,0.95
7800,-1473,11245,13513,13975,14172,9802,0.8,0.95
7800,-1484,11209,13560,13950,14224,9803,0.8,0.95
7800,-1457,11277,13286,13979,13917,9803,0.81,0.95
7800,-1465,11295,13498,14032,14153,9804,0.8,0.95
7800,-1466,11305,13441,14013,14083,9804,0.81,0.95
7800,-1456,11236,13559,14048,14223,9804,0.8,0.95
7800,-1481,11306,13204,14014,13836,9808,0.81,0.95
7800,-1458,11298,13430,14011,14087,9812,0.81,0.95
7800,-1471,11137,13541,13884,14202,9817,0.8,0.95
7800,-1459,11258,13487,13973,14142,9817,0.81,0.95
7800,-1447,11311,13482,14021,14143,9815,0.81,0.95
7800,-1467,11263,13531,14048,14187,9811,0.8,0.95
7800,-1459,11288,13507,13993,14168,9807,0.81,0.95
7800,-1467,11271,13502,14030,14156,9805,0.8,0.95
7800,-1458,11276,13489,14006,14145,9805,0.81,0.95
7800,-1474,11228,13464,14000,14113,9811,0.8,0.95
7800,-1468,11277,13268,13974,13898,9818,0.81,0.95
7800,-1480,11300,13359,14007,14016,9825,0.81,0.95
7800,-1456,11219,13459,13961,14120,9826,0.8,0.95
7800,-1487,11169,13216,13995,13844,9826,0.8,0.95
7800,-1475,11248,13481,13992,14139,9824,0.8,0.95
7800,-1468,11200,13502,13929,14164,9823,0.8,0.95
7800,-1466,11269,13399,14006,14038,9822,0.8,0.95
7800,-1480,11249,13473,14010,14119,9822,0.8,0.95
7800,-1463,11253,13548,14040,14210,9821,0.8,0.95
7800,-1485,11199,13492,13989,14139,9819,0.8,0.95
7800,-1477,11191,13431,13938,14081,9817,0.8,0.95
7800,-1475,11319,13301,14030,13949,9817,0.81,0.95
7800,-1456,11209,13521,13925,14184,9817,0.8,0.95
7800,-1488,11276,13318,13974,13954,9817,0.81,0.95
7800,-1482,11132,13225,13950,13853,9818,0.8,0.95
7800,-1483,11319,13312,14030,13941,9818,0.81,0.95
7800,-1472,11324,13401,14058,14042,9818,0.81,0.95
7800,-1477,11274,13405,13999,14047,9815,0.81,0.95
7800,-1461,11218,13483,13964,14134,9809,0.8,0.95
7800,-1454,11328,13340,14042,13978,9803,0.81,0.95
7800,-1464,11327,13516,14067,14168,9800,0.81,0.95
7800,-1464,11304,13382,14011,14034,9800,0.81,0.95
7800,-1463,11276,13551,14041,14211,9806,0.8,0.95
7800,-1455,11312,13459,14014,14110,9812,0.81,0.95
7800,-1461,11249,13556,14000,14218,9817,0.8,0.95
7800,-1465,11327,13479,14054,14130,9817,0.81,0.95
7800,-1459,11225,13467,13965,14123,9818,0.8,0.95
7800,-1470,11264,13477,13983,14142,9821,0.81,0.95
7800,-1477,11244,13550,14039,14206,9823,0.8,0.95
7800,-1457,11164,13521,13910,14181,9825,0.8,0.95
7800,-1484,11158,13598,13974,14268,9825,0.8,0.95
7800,-1480,11226,12937,13999,13552,9821,0.8,0.95
7800,-1480,11188,13099,13986,13721,9817,0.8,0.95
7800,-1488,11293,13307,13999,13942,9813,0.81,0.95
7800,-1448,11252,13486,13943,14139,9813,0.81,0.95
7800,-1477,11210,13520,13987,14176,9815,0.8,0.95
7800,-1459,11298,13484,14015,14144,9818,0.81,0.95
7800,-1485,11293,13514,14029,14175,9821,0.8,0.95
7800,-1459,11261,13484,13998,14134,9823,0.8,0.95
7800,-1455,11315,13209,14028,13841,9823,0.81,0.95
7800,-1464,11230,13581,14001,14246,9819,0.8,0.95
7800,-1456,11284,13360,13998,14017,9813,0.81,0.95
7800,-1456,11061,13519,13757,14181,9808,0.8,0.95
7800,-1454,11309,13341,14012,13976,9807,0.81,0.95
7800,-1458,11267,13419,13973,14066,9806,0.81,0.95
7800,-1475,11249,13489,13994,14132,9804,0.8,0.95
7800,-1463,11319,13465,14041,14122,9803,0.81,0.95
7800,-1465,11327,13312,14038,13943,9801,0.81,0.95
7800,-1491,11257,13503,13992,14170,9801,0.8,0.95
7800,-1484,11148,13217,13961,13843,9803,0.8,0.95
7800,-1457,11247,13520,13957,14175,9806,0.81,0.95
7800,-1441,11274,13364,13979,14021,9809,0.81,0.95
7800,-1463,11096,13104,13919,13751,9811,0.8,0.95
7800,-1483,11175,13145,13854,13785,9811,0.81,0.95
7800,-1461,11305,13490,14049,14148,9812,0.8,0.95
7800,-1477,11153,13533,13931,14190,9812,0.8,0.95
7800,-1467,11312,13507,14029,14166,9813,0.81,0.95
7800,-1453,11256,13440,14000,14097,9813,0.8,0.95
7800,-1456,11320,13314,14027,13942,9812,0.81,0.95
7800,-1453,11185,13520,13943,14182,9810,0.8,0.95
7800,-1472,11294,13508,14055,14162,9808,0.8,0.95
7800,-1460,11283,13303,13985,13955,9807,0.81,0.95
7800,-1450,11234,13360,13918,13995,9806,0.81,0.95
7800,-1477,11296,13304,13996,13941,9805,0.81,0.95
7800,-1458,11267,13533,14031,14195,9804,0.8,0.95
7800,-1455,11276,13458,14009,14116,9803,0.8,0.95
7800,-1473,11206,13552,13954,14210,9804,0.8,0.95
7800,-1472,11244,13417,13964,14068,9806,0.81,0.95
7800,-1452,11316,13454,14018,14102,9812,0.81,0.95
7800,-1457,11132,13519,13922,14181,9817,0.8,0.95
7800,-1470,11300,13285,14000,13916,9820,0.81,0.95
7800,-1467,11133,13184,13942,13834,9821,0.8,0.95
7800,-1472,11253,13537,14002,14191,9819,0.8,0.95
7800,-1485,11268,13412,13983,14048,9816,0.81,0.95
7800,-1466,11207,13553,13975,14214,9814,0.8,0.95
7800,-1451,11315,13248,14020,13874,9813,0.81,0.95
7800,-1456,11215,13614,13974,14286,9813,0.8,0.95
7800,-1464,11251,13538,13977,14204,9813,0.8,0.95
7800,-1483,11202,13549,14005,14213,9812,0.8,0.95
7800,-1469,11253,13495,13970,14155,9812,0.81,0.95
7800,-1477,11375,13404,14091,14041,9812,0.81,0.95
7800,-1439,11326,13409,14033,14067,9806,0.81,0.95
7800,-1470,11158,13530,13942,14181,9799,0.8,0.95
7800,-1465,11162,13556,13902,14210,9792,0.8,0.95
7800,-1456,11187,13545,13961,14198,9791,0.8,0.95
7800,-1463,11219,13592,13960,14252,9791,0.8,0.95
7800,-1456,11270,13492,14023,14147,9793,0.8,0.95
7800,-1458,11311,13331,14021,13976,9794,0.81,0.95
7800,-1457,11172,13597,13958,14260,9795,0.8,0.95
7800,-1490,11130,13237,13940,13864,9795,0.8,0.95
7800,-1468,11273,13264,13977,13895,9801,0.81,0.95
7800,-1460,11340,13234,14051,13878,9810,0.81,0.95
7800,-1464,10951,13250,13708,13878,9820,0.8,0.95
7800,-1477,11264,13342,13969,13972,9823,0.81,0.95
7800,-1464,11309,13351,14017,13985,9823,0.81,0.95
7800,-1462,11212,13529,13953,14189,9822,0.8,0.95
7800,-1465,11254,13572,13968,14233,9821,0.81,0.95
7800,-1483,11328,13464,14037,14101,9820,0.81,0.95
7800,-1468,11286,13358,13991,13991,9820,0.81,0.95
7800,-1464,11261,13522,14007,14171,9819,0.8,0.95
7800,-1466,11237,13585,13968,14245,9818,0.8,0.95
7800,-1487,11116,13124,13930,13747,9817,0.8,0.95
7800,-1457,11260,13491,13982,14145,9817,0.81,0.95
7800,-1469,11240,13479,13940,14138,9817,0.81,0.95
7800,-1476,11186,13489,13949,14143,9808,0.8,0.95
7800,-1459,11279,13535,14031,14196,9799,0.8,0.95
7800,-1462,11212,13489,13922,14139,9790,0.81,0.95
7800,-1464,11269,13446,13988,14094,9790,0.81,0.95
7800,-1468,11294,13412,14003,14054,9794,0.81,0.95
7800,-1474,11209,13561,13982,14226,9805,0.8,0.95
7800,-1474,11321,13386,14026,14021,9815,0.81,0.95
7800,-1451,11258,13195,13956,13833,9821,0.81,0.95
7800,-1468,11288,13236,13999,13863,9821,0.81,0.95
7800,-1494,11159,13248,13975,13874,9816,0.8,0.95
7800,-1482,11201,13201,14040,13818,9809,0.8,0.96
7800,-1468,11097,13514,13803,14165,9803,0.8,0.95
7800,-1461,11172,13574,13952,14245,9802,0.8,0.95
7800,-1467,11315,13464,14029,14113,9805,0.81,0.95
7799,-1459,11361,13492,14106,14144,9815,0.81,0.95
7800,-1478,11291,13312,13997,13939,9824,0.81,0.96
7800,-1462,11373,13240,14097,13862,9830,0.81,0.96
7800,-1446,11249,13441,13940,14093,9830,0.81,0.95
7800,-1472,11180,13543,13947,14209,9823,0.8,0.95
7800,-1459,11272,13480,14017,14136,9814,0.8,0.95
7800,-1459,11230,13574,14010,14230,9804,0.8,0.95
7800,-1485,11205,13538,13954,14196,9803,0.8,0.95
7800,-1480,11310,13299,14024,13927,9803,0.81,0.95
7800,-1459,11334,13246,14050,13876,9803,0.81,0.95
7800,-1456,11254,13531,14006,14195,9803,0.8,0.95
7800,-1494,11201,13455,13956,14101,9803,0.8,0.95
7800,-1477,11254,13543,14013,14204,9803,0.8,0.95
7800,-1478,11157,13234,13973,13870,9803,0.8,0.95
7800,-1462,11340,13444,14055,14093,9805,0.81,0.95
7800,-1467,11229,13532,13977,14197,9806,0.8,0.95
7800,-1467,11337,13355,14059,13996,9807,0.81,0.95
7800,-1463,11316,13311,14029,13948,9806,0.81,0.95
7800,-1467,11263,13475,14005,14121,9806,0.8,0.95
7800,-1471,11234,13532,14028,14189,9805,0.8,0.95
7800,-1458,11296,13482,14021,14137,9804,0.81,0.95
7800,-1446,11301,13444,14015,14088,9804,0.81,0.95
7800,-1467,11277,13402,14012,14044,9807,0.8,0.95
7800,-1455,11237,13259,13943,13906,9812,0.81,0.95
7800,-1454,11261,13432,13987,14083,9816,0.81,0.95
7800,-1488,11124,13202,13927,13826,9818,0.8,0.95
7800,-1458,11235,13537,13992,14194,9818,0.8,0.95
7800,-1464,11259,13479,13977,14138,9815,0.81,0.95
7800,-1463,11308,13299,14014,13939,9813,0.81,0.95
7800,-1494,11256,13490,14006,14149,9810,0.8,0.95
7800,-1467,11256,13548,14021,14214,9810,0.8,0.95
7800,-1480,11337,13493,14087,14155,9810,0.8,0.95
7800,-1456,11350,13433,14101,14074,9811,0.8,0.95
7800,-1464,11247,13037,14013,13656,9812,0.8,0.95
7800,-1456,11149,13298,13808,13928,9812,0.81,0.95
7800,-1473,11269,13496,14009,14153,9812,0.8,0.95
7800,-1461,11316,13418,14021,14064,9815,0.81,0.95
7800,-1494,11155,13233,13962,13859,9818,0.8,0.95
7800,-1488,11176,13501,13968,14159,9821,0.8,0.95
7800,-1473,11175,13502,13947,14160,9822,0.8,0.95
7800,-1457,11289,13373,13991,14016,9820,0.81,0.95
7800,-1455,11269,13395,13992,14037,9813,0.81,0.95
7800,-1446,11201,13495,13903,14152,9806,0.81,0.95
7800,-1464,11116,13270,13925,13919,9800,0.8,0.95
7800,-1457,11158,13526,13930,14190,9800,0.8,0.95
7800,-1505,11139,13237,13949,13863,9805,0.8,0.95
7800,-1486,11277,13272,13977,13900,9811,0.81,0.95
7800,-1470,11248,13518,13994,14175,9817,0.8,0.95
7800,-1458,11291,13482,14023,14143,9818,0.81,0.95
7800,-1463,11319,13281,14029,13914,9817,0.81,0.95
7800,-1448,11265,13547,13992,14211,9812,0.81,0.95
7800,-1467,11170,13578,13965,14235,9808,0.8,0.95
7800,-1500,11259,13529,14018,14187,9804,0.8,0.95
7800,-1453,11271,13257,13968,13905,9804,0.81,0.95
7800,-1457,11259,13409,13950,14056,9808,0.81,0.95
7800,-1472,11281,13215,13977,13841,9813,0.81,0.95
7800,-1460,11237,13478,13976,14135,9819,0.8,0.95
7800,-1442,11249,13479,13986,14136,9822,0.8,0.95
7800,-1485,11325,13202,14041,13828,9822,0.81,0.95
7800,-1477,11310,13344,14010,13979,9825,0.81,0.95
7800,-1478,11249,13517,14006,14169,9828,0.8,0.95
7800,-1460,11291,13315,13991,13950,9831,0.81,0.95
7800,-1466,11260,13533,14066,14195,9831,0.8,0.95
7800,-1485,11321,13331,14025,13975,9828,0.81,0.95
7800,-1474,11256,13480,13994,14125,9821,0.8,0.95
7800,-1490,11104,13211,13907,13836,9814,0.8,0.95
7800,-1467,11243,13544,13992,14206,9811,0.8,0.95
7800,-1467,11231,13525,13992,14180,9810,0.8,0.95
7800,-1457,11321,13433,14032,14081,9811,0.81,0.95
7800,-1451,11258,13552,14013,14210,9812,0.8,0.95
7800,-1461,11309,13397,14008,14034,9812,0.81,0.95
7800,-1456,11324,13432,14046,14073,9812,0.81,0.95
7800,-1470,11260,13556,14003,14220,9814,0.8,0.95
7800,-1456,11253,13231,13947,13866,9818,0.81,0.95
7800,-1468,11244,13450,13954,14096,9822,0.81,0.95
7800,-1474,11323,13328,14028,13954,9824,0.81,0.96
7800,-1466,11150,13604,13944,14263,9825,0.8,0.95
7800,-1480,11237,13445,14017,14096,9819,0.8,0.95
7800,-1469,11286,13529,14040,14187,9812,0.8,0.95
7800,-1461,11330,13408,14063,14048,9804,0.81,0.95
7800,-1477,11287,13347,13981,13991,9803,0.81,0.95
7800,-1459,11273,13446,14003,14101,9803,0.81,0.95
7800,-1484,11170,13562,13958,14218,9807,0.8,0.95
7800,-1479,11144,13240,13952,13881,9810,0.8,0.95
7800,-1453,11308,13478,14003,14134,9813,0.81,0.95
7800,-1453,11299,13191,13997,13817,9813,0.81,0.95
7800,-1462,11265,13512,13997,14165,9808,0.8,0.95
7800,-1448,11229,13404,13934,14045,9803,0.81,0.95
7800,-1443,11226,13547,13964,14209,9797,0.8,0.95
7800,-1476,11313,13478,14055,14132,9796,0.8,0.95
7800,-1470,11262,13191,13951,13819,9798,0.81,0.95
7800,-1463,11217,13510,13946,14167,9807,0.8,0.95
7800,-1462,11310,13330,14008,13961,9817,0.81,0.95
7800,-1484,11066,13049,13863,13665,9824,0.8,0.95
7800,-1458,11073,13481,13738,14134,9824,0.81,0.95
7800,-1477,11186,13264,13999,13894,9823,0.8,0.95
7800,-1455,11308,13426,14019,14083,9821,0.81,0.95
7800,-1462,11245,13540,14003,14209,9819,0.8,0.95
7800,-1453,11208,13514,13938,14176,9818,0.8,0.95
7800,-1450,11265,13527,13992,14179,9818,0.81,0.95
7800,-1464,11263,13336,13951,13970,9816,0.81,0.95
7800,-1471,11165,13609,13960,14266,9813,0.8,0.95
7800,-1460,11306,13533,14047,14191,9810,0.8,0.95
7800,-1448,11323,13368,14036,14017,9810,0.81,0.95
7800,-1462,11159,13446,13846,14093,9812,0.81,0.95
7800,-1456,11246,13523,13980,14184,9816,0.8,0.95
7800,-1457,11270,13531,14028,14191,9820,0.8,0.95
7800,-1467,11307,13503,14040,14159,9822,0.81,0.95
7800,-1460,11328,13279,14034,13913,9822,0.81,0.95
7800,-1482,11292,13268,13992,13894,9819,0.81,0.95
7800,-1463,11306,13444,13998,14092,9817,0.81,0.95
7800,-1451,11236,13538,13976,14193,9814,0.8,0.95
7800,-1478,11303,13272,14008,13898,9814,0.81,0.95
7800,-1482,11156,13140,13974,13766,9812,0.8,0.95
7800,-1448,11320,13448,14022,14100,9808,0.81,0.95
7800,-1492,11252,13504,14017,14159,9803,0.8,0.95
7800,-1476,11285,13520,14009,14173,9800,0.81,0.95
7800,-1473,11213,13492,13975,14145,9800,0.8,0.95
7800,-1459,11304,13287,14011,13921,9801,0.81,0.95
7800,-1471,11253,13517,13981,14178,9802,0.8,0.95
7800,-1457,11240,13480,13963,14131,9802,0.8,0.95
7800,-1476,10944,13446,13717,14092,9802,0.8,0.95
7800,-1472,11095,13516,13763,14179,9803,0.81,0.95
7800,-1447,11231,13413,13994,14074,9808,0.8,0.95
7800,-1461,11241,13529,13996,14189,9813,0.8,0.95
7800,-1476,11342,13323,14047,13957,9817,0.81,0.95
7800,-1469,11273,13460,14024,14105,9817,0.8,0.95
7800,-1464,11196,13535,13983,14188,9815,0.8,0.95
7800,-1462,11246,13434,13974,14084,9812,0.8,0.95
7800,-1466,11311,13465,14043,14111,9810,0.81,0.95
7800,-1474,11284,13489,14047,14140,9809,0.8,0.95
7800,-1460,11088,12940,13854,13556,9809,0.8,0.95
7800,-1459,11315,13534,14045,14187,9808,0.81,0.95
7800,-1458,11279,13349,13983,13994,9807,0.81,0.95
7800,-1468,11059,13509,13775,14164,9805,0.8,0.95
7800,-1460,11350,13221,14063,13852,9805,0.81,0.95
7800,-1463,11219,13518,13954,14177,9811,0.8,0.95
7800,-1468,11179,13569,13955,14222,9819,0.8,0.95
7800,-1482,11270,13463,14022,14118,9828,0.8,0.95
7800,-1435,11298,13514,14033,14172,9831,0.81,0.95
7800,-1490,11128,13209,13936,13835,9831,0.8,0.95
7800,-1464,11182,13447,13901,14101,9824,0.8,0.95
7800,-1482,11312,13377,14021,14020,9817,0.81,0.95
7800,-1458,11095,13383,13881,14037,9810,0.8,0.95
7800,-1462,11137,13555,13900,14220,9809,0.8,0.95
7800,-1465,11315,13245,14020,13874,9810,0.81,0.95
7800,-1464,11221,13476,13964,14132,9810,0.8,0.95
7800,-1463,11301,13460,14044,14112,9811,0.8,0.95
7800,-1468,11239,13449,13958,14104,9812,0.81,0.95
7800,-1476,11187,13487,13909,14142,9812,0.8,0.95
7800,-1485,11260,13524,14006,14185,9816,0.8,0.95
7800,-1456,11301,13416,14024,14063,9819,0.81,0.95
7800,-1457,11323,13555,14076,14223,9823,0.8,0.95
7800,-1455,11125,13229,13927,13877,9823,0.8,0.95
7800,-1467,11190,13570,13932,14234,9821,0.8,0.95
7800,-1483,11243,13347,13934,13982,9816,0.81,0.95
7800,-1456,11280,13501,14022,14153,9811,0.8,0.95
7800,-1483,11259,13427,14008,14073,9808,0.8,0.95
7800,-1474,11208,13569,13971,14233,9807,0.8,0.95
7800,-1472,11390,13364,14114,14004,9811,0.81,0.95
7800,-1454,11312,13365,14015,14005,9815,0.81,0.95
7800,-1460,11227,13538,13966,14193,9819,0.8,0.95
7800,-1487,11135,13238,13933,13871,9820,0.8,0.95
7800,-1459,11332,13371,14042,14024,9819,0.81,0.95
7800,-1456,11234,13378,13907,14016,9814,0.81,0.95
7800,-1461,11261,13539,13993,14196,9810,0.8,0.95
7800,-1490,11141,13249,13948,13879,9806,0.8,0.95
7800,-1480,11207,13582,13998,14249,9806,0.8,0.95
7800,-1472,11352,13382,14059,14028,9805,0.81,0.95
7800,-1449,11293,13343,13993,13973,9802,0.81,0.95
7800,-1470,11273,13399,14001,14049,9799,0.81,0.95
7800,-1458,11314,13316,14019,13948,9798,0.81,0.95
7800,-1468,11206,13582,13977,14237,9799,0.8,0.95
7800,-1459,11304,13472,14030,14132,9803,0.81,0.95
7800,-1450,11263,13503,13966,14163,9807,0.81,0.95
7800,-1467,11316,13418,14018,14061,9810,0.81,0.95
7800,-1456,11307,13504,14039,14166,9810,0.81,0.95
7800,-1462,11299,13520,14041,14174,9809,0.8,0.95
7800,-1455,11239,13531,13977,14189,9807,0.8,0.95
7800,-1480,11260,13517,13998,14170,9805,0.8,0.95
7800,-1486,11167,13521,13931,14168,9804,0.8,0.95
7800,-1457,11329,13401,14041,14040,9804,0.81,0.95
7800,-1487,11295,13221,13995,13852,9808,0.81,0.95
7800,-1455,11349,13417,14057,14066,9811,0.81,0.95
7800,-1459,11273,13453,13990,14103,9814,0.81,0.95
7800,-1479,11236,13262,13929,13895,9814,0.81,0.95
7800,-1462,11240,13527,13993,14188,9813,0.8,0.95
7800,-1441,11301,13435,13994,14078,9809,0.81,0.95
7800,-1462,11207,13630,14006,14293,9805,0.8,0.95
7800,-1465,11247,13582,13977,14238,9803,0.8,0.95
7800,-1458,11227,13539,13993,14201,9803,0.8,0.95
7800,-1469,11225,13597,13954,14260,9805,0.8,0.95
7800,-1460,11233,13511,13953,14167,9807,0.81,0.95
