ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FBprime,Fbprime/NB,NSCprime
4989,-1091,11199,12856,13564,13685,9165,0.83,0.94,11261.5,0.822908294,70.91706248
4989,-1090,11293,12654,13621,13461,9165,0.83,0.94,10992.3,0.816603521,133.9647872
4989,-1106,11224,12029,13528,12784,9163,0.83,0.94,10164.2,0.795071965,349.2803504
4989,-1105,11196,12818,13580,13649,9161,0.82,0.94,11212.7,0.821503407,-15.03406843
4990,-1092,11196,12891,13563,13726,9159,0.83,0.94,11308.8,0.823896255,61.03744718
4990,-1085,11175,12843,13553,13680,9159,0.82,0.94,11247,0.822149123,-21.49122807
4990,-1092,11247,12839,13574,13677,9160,0.83,0.94,11242.1,0.821971193,80.28807487
4990,-1087,11224,12803,13552,13632,9162,0.83,0.94,11192.6,0.821053404,89.46596244
4990,-1093,11224,12807,13580,13636,9165,0.83,0.94,11197.8,0.821193899,88.06101496
4990,-1084,11254,12848,13648,13679,9166,0.82,0.94,11251.7,0.822552818,-25.52818188
4990,-1096,11314,12633,13646,13435,9166,0.83,0.94,10963.5,0.816040194,139.5980648
4991,-1104,11249,12599,13572,13403,9166,0.83,0.94,10919.9,0.814735507,152.6449302
4990,-1086,11341,12815,13684,13634,9164,0.83,0.94,11205.2,0.821857122,81.42878099
4990,-1078,11225,12814,13568,13647,9162,0.83,0.94,11208.1,0.82128673,87.13270316
4990,-1099,11192,12847,13604,13679,9161,0.82,0.94,11250.7,0.822479713,-24.79713429
4990,-1094,11315,12680,13650,13491,9160,0.83,0.94,11027.3,0.817381958,126.1804166
4991,-1080,11286,12836,13628,13663,9163,0.83,0.94,11234.9,0.822286467,77.13532899
4990,-1099,11255,12691,13564,13502,9166,0.83,0.94,11041.6,0.817775144,122.2485558
4991,-1093,11151,12849,13545,13683,9170,0.82,0.94,11253.9,0.822473142,-24.73141855
4990,-1103,11216,12720,13555,13535,9170,0.83,0.94,11080.5,0.818655338,113.4466199
4991,-1107,11295,12712,13624,13520,9170,0.83,0.94,11068,0.818639053,113.6094675
4990,-1102,11226,12841,13603,13684,9167,0.83,0.94,11246.2,0.821850336,81.49663841
4991,-1096,11213,12840,13569,13668,9164,0.83,0.94,11240.4,0.82238806,76.11940299
4990,-1095,11219,12879,13617,13717,9160,0.82,0.94,11294.1,0.823365167,-33.65167311
4991,-1096,11335,12635,13676,13440,9159,0.83,0.94,10967,0.815997024,140.0297619
4991,-1097,11326,12678,13660,13483,9159,0.83,0.94,11022.9,0.817540607,124.5939331
4991,-1084,10986,12675,13244,13484,9162,0.83,0.94,11020.2,0.817279739,127.2026105
4992,-1093,11074,12867,13514,13708,9166,0.82,0.94,11279.4,0.822833382,-28.33381967
4991,-1077,11203,12946,13520,13787,9169,0.83,0.94,11382.1,0.825567564,44.32436353
4992,-1116,11062,12904,13506,13738,9169,0.82,0.94,11325.4,0.824384918,-43.84917746
4991,-1086,11315,12576,13648,13388,9169,0.83,0.94,10892.4,0.813594264,164.0573648
4991,-1096,11181,12768,13578,13595,9167,0.82,0.94,11146.5,0.819897021,1.029790364
4991,-1079,11318,12783,13650,13615,9165,0.83,0.94,11167.5,0.820235035,97.64965112
4991,-1114,11152,12824,13598,13651,9163,0.82,0.94,11219.3,0.82186653,-18.66529925
4991,-1099,11103,12890,13517,13731,9163,0.82,0.94,11309.3,0.823632656,-36.32656034
