ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FAprime,FAprime/NA,FBprime,FBprime/NA,NACprime
7354,-3872,6260,10581,13106,13837,-2223,0.48,0.76,6251.15284,0.476968781,10509.117,0.759493893,-0.282525112
7355,-3870,6259,10570,13096,13836,-2223,0.48,0.76,6250.13954,0.477255615,10498.0855,0.758751482,-0.281495866
7356,-3872,6255,10573,13096,13835,-2223,0.48,0.76,6246.13954,0.476950179,10501.054,0.759020889,-0.28207071
7357,-3872,6258,10577,13093,13835,-2223,0.48,0.76,6249.13555,0.477288288,10505.054,0.759310011,-0.282021723
7358,-3874,6258,10573,13094,13835,-1901,0.48,0.76,6249.13688,0.477251938,10501.054,0.759020889,-0.281768951
7360,-3876,6255,10575,13089,13837,-1095,0.48,0.76,6246.13023,0.47720454,10503.117,0.759060273,-0.281855733
7361,-3874,6252,10573,13090,13832,-289,0.48,0.76,6243.13156,0.476939004,10500.9595,0.75917868,-0.282239676
7362,-3876,6247,10573,13081,13831,515,0.48,0.76,6238.11959,0.476883999,10500.928,0.759231292,-0.282347293
7363,-3872,6251,10571,13082,13832,999,0.48,0.76,6242.12092,0.477153411,10498.9595,0.759034088,-0.281880677
7363,-3876,6252,10574,13087,13838,999,0.48,0.76,6243.12757,0.47704803,10502.1485,0.758935431,-0.281887401
7364,-3874,6244,10569,13078,13826,999,0.48,0.76,6235.1156,0.476763695,10496.7705,0.759205157,-0.282441462
7365,-3870,6249,10565,13081,13826,999,0.48,0.76,6240.11959,0.477036892,10492.7705,0.758915847,-0.281878955
7366,-3875,6246,10569,13076,13827,999,0.48,0.76,6237.11294,0.476989365,10496.802,0.759152528,-0.282163162
7368,-3871,6243,10574,13066,13835,999,0.48,0.76,6234.09964,0.477123805,10502.054,0.759093169,-0.281969364
7369,-3870,6242,10573,13057,13832,951,0.48,0.76,6233.08767,0.477375176,10500.9595,0.75917868,-0.281803504
7370,-3872,6245,10563,13068,13822,833,0.48,0.76,6236.1023,0.477204033,10490.6445,0.75898166,-0.281777627
7371,-3866,6250,10569,13068,13824,714,0.48,0.76,6241.1023,0.477586647,10496.7075,0.759310438,-0.281723792
7372,-3869,6247,10562,13072,13821,596,0.48,0.76,6238.10762,0.477211415,10489.613,0.758961942,-0.281750527
7373,-3874,6248,10560,13062,13813,525,0.48,0.76,6239.09432,0.477652298,10487.361,0.759238471,-0.281586173
7374,-3873,6248,10562,13072,13821,525,0.48,0.76,6239.10762,0.477287915,10489.613,0.758961942,-0.281674027
7375,-3868,6246,10568,13055,13819,525,0.48,0.76,6237.08501,0.477754501,10495.55,0.759501411,-0.28174691
7376,-3872,6242,10565,13062,13816,525,0.48,0.76,6233.09432,0.477192951,10492.4555,0.759442349,-0.282249399
7377,-3874,6246,10563,13063,13815,525,0.48,0.76,6237.09565,0.477462731,10490.424,0.759350271,-0.281887541
7378,-3874,6243,10567,13061,13814,525,0.48,0.76,6234.09299,0.477305948,10494.3925,0.759692522,-0.282386574
7379,-3869,6240,10564,13051,13817,314,0.48,0.76,6231.07969,0.477440785,10491.487,0.75931729,-0.281876505
7380,-3874,6243,10563,13059,13812,-211,0.48,0.76,6234.09033,0.477378844,10490.3295,0.759508362,-0.282129518
7381,-3874,6239,10564,13051,13807,-737,0.48,0.77,6230.07969,0.477364163,10491.172,0.759844427,-0.282480264
7382,-3877,6239,10572,13053,13817,-1264,0.48,0.77,6230.08235,0.477291224,10499.487,0.759896287,-0.282605063
7383,-3879,6236,10566,13046,13815,-1579,0.48,0.76,6227.07304,0.477316652,10493.424,0.759567427,-0.282250775
7383,-3880,6234,10567,13041,13806,-1580,0.48,0.77,6225.06639,0.477345786,10494.1405,0.760114479,-0.282768694
7385,-3882,6238,10569,13046,13809,-1580,0.48,0.77,6229.07304,0.477469956,10496.235,0.760101021,-0.282631066
7386,-3880,6232,10564,13045,13809,-1580,0.48,0.77,6223.07171,0.477046509,10491.235,0.759738938,-0.282692429
7387,-3878,6234,10565,13035,13804,-1580,0.48,0.77,6225.05841,0.477564895,10492.0775,0.760075159,-0.282510264
7388,-3883,6232,10569,13035,13802,-1580,0.48,0.77,6223.05841,0.477411462,10496.0145,0.760470548,-0.283059086
7389,-3884,6229,10568,13029,13804,-1422,0.48,0.77,6220.05043,0.477400447,10495.0775,0.760292488,-0.28289204
7390,-3889,6230,10560,13035,13797,-1027,0.48,0.77,6221.05841,0.477258029,10486.857,0.760082409,-0.28282438
7391,-3885,6228,10571,13028,13806,-632,0.48,0.77,6219.0491,0.477360232,10498.1405,0.760404208,-0.283043977
7392,-3889,6224,10569,13019,13804,-237,0.48,0.77,6215.03713,0.477382067,10496.0775,0.76036493,-0.282982863
7393,-3897,6224,10569,13025,13798,0,0.48,0.77,6215.04511,0.477162772,10495.8885,0.760681874,-0.283519102
7394,-3898,6224,10570,13020,13797,0,0.48,0.77,6215.03846,0.477345504,10496.857,0.760807204,-0.283461701
7395,-3898,6225,10569,13026,13794,0,0.48,0.77,6216.04644,0.477203012,10495.7625,0.760893323,-0.283690311
7396,-3902,6218,10569,13018,13798,0,0.48,0.77,6209.0358,0.476957735,10495.8885,0.760681874,-0.283724139
7397,-3905,6213,10572,13018,13795,0,0.48,0.77,6204.0358,0.476573652,10498.794,0.76105792,-0.284484268
7398,-3905,6215,10572,13021,13793,0,0.48,0.77,6206.03979,0.476617755,10498.731,0.761163706,-0.284545951
7399,-3905,6211,10579,13008,13798,-112,0.48,0.77,6202.0225,0.476785248,10505.8885,0.761406617,-0.284621369
7400,-3915,6208,10581,13012,13796,-389,0.48,0.77,6199.02782,0.476408532,10507.8255,0.761657401,-0.285248869
7401,-3912,6206,10575,13007,13793,-667,0.48,0.77,6197.02117,0.476437393,10501.731,0.761381208,-0.284943815
7402,-3924,6202,10581,13003,13787,-945,0.48,0.77,6193.01585,0.476275925,10507.542,0.762134039,-0.285858115
7403,-3925,6204,10578,13005,13786,-1112,0.48,0.77,6195.01851,0.476356671,10504.5105,0.761969426,-0.285612754
7404,-3923,6198,10575,12999,13782,-1112,0.48,0.77,6189.01053,0.476114357,10501.3845,0.761963757,-0.2858494
7405,-3928,6195,10581,13003,13787,-1112,0.48,0.77,6186.01585,0.475737587,10507.542,0.762134039,-0.286396452
7406,-3934,6197,10584,13009,13787,-1112,0.48,0.77,6188.02383,0.475672521,10510.542,0.762351636,-0.286679114
7407,-3932,6189,10586,12993,13790,-1112,0.48,0.77,6180.00255,0.475640926,10512.6365,0.762337672,-0.286696746
7408,-3939,6185,10589,12992,13789,-1112,0.48,0.77,6176.00122,0.475369552,10515.605,0.762608238,-0.287238686
7409,-3945,6184,10582,12993,13779,-1218,0.48,0.77,6175.00255,0.475256103,10508.29,0.762630815,-0.287374712
7410,-3945,6184,10593,12983,13786,-1484,0.48,0.77,6174.98925,0.475621139,10519.5105,0.763057486,-0.287436347
7411,-3948,6177,10583,12986,13772,-1750,0.48,0.77,6167.99324,0.474972527,10509.0695,0.763075044,-0.288102516
7412,-3955,6172,10587,12980,13774,-2016,0.48,0.77,6162.98526,0.47480626,10513.1325,0.76325922,-0.28845296
7413,-3959,6173,10582,12981,13767,-2175,0.48,0.77,6163.98659,0.474846822,10507.912,0.763268105,-0.288421283
7414,-3964,6168,10590,12983,13775,-2175,0.48,0.77,6158.98925,0.474388758,10516.164,0.763423884,-0.289035125
7415,-3966,6166,10599,12982,13782,-2175,0.47,0.77,6156.98792,0.474271138,10525.3845,0.763705159,-0.28943402
7416,-3971,6168,10594,12979,13773,-2175,0.48,0.77,6158.98393,0.47453455,10520.101,0.763820591,-0.289286041
7417,-3972,6161,10592,12977,13766,-2175,0.47,0.77,6151.98127,0.474068064,10517.8805,0.76404769,-0.289979626
7418,-3975,6164,10593,12974,13771,-2175,0.48,0.77,6154.97728,0.474408608,10519.038,0.763854332,-0.289445724
7419,-3982,6154,10597,12968,13767,-1958,0.47,0.77,6144.9693,0.473856362,10522.912,0.764357667,-0.290501305
7420,-3988,6151,10604,12973,13771,-1414,0.47,0.77,6141.97595,0.473442993,10530.038,0.764653112,-0.291210118
7421,-3991,6146,10598,12962,13767,-870,0.47,0.77,6136.96132,0.473457902,10523.912,0.764430304,-0.290972403
7422,-3991,6147,10602,12963,13771,-327,0.47,0.77,6137.96265,0.473498623,10528.038,0.764507879,-0.291009256
7423,-4005,6135,10604,12957,13762,0,0.47,0.77,6125.95467,0.47279113,10529.7545,0.765132575,-0.292341445
7424,-4007,6139,10596,12959,13758,0,0.47,0.77,6129.95733,0.473027034,10521.6285,0.764764392,-0.291737358
7425,-4012,6129,10598,12948,13757,0,0.47,0.77,6119.9427,0.472655445,10523.597,0.764963073,-0.292307628
7426,-4010,6128,10600,12948,13759,0,0.47,0.77,6118.9427,0.472578213,10525.66,0.765001817,-0.292423604
7427,-4018,6125,10605,12955,13756,0,0.47,0.77,6115.95201,0.472092012,10530.5655,0.765525262,-0.29343325
7428,-4029,6127,10613,12952,13763,0,0.47,0.77,6117.94802,0.472355468,10538.786,0.765733198,-0.29337773
7429,-4025,6118,10606,12943,13760,-167,0.47,0.77,6108.93605,0.471987642,10531.6915,0.765384557,-0.293396915
7430,-4037,6121,10604,12954,13745,-584,0.47,0.77,6111.95068,0.471819568,10529.219,0.766039942,-0.294220374
7431,-4031,6115,10610,12951,13756,-1001,0.47,0.77,6105.94669,0.471465268,10535.5655,0.765888739,-0.294423471
7432,-4037,6112,10607,12948,13749,-1417,0.47,0.77,6102.9427,0.471342501,10532.345,0.76604444,-0.294701939
7433,-4043,6107,10610,12939,13746,-1668,0.47,0.77,6097.93073,0.471282999,10535.2505,0.766422996,-0.295139996
7434,-4046,6111,10607,12940,13745,-1668,0.47,0.77,6101.93206,0.471555801,10532.219,0.766258203,-0.294702402
7435,-4049,6101,10610,12933,13752,-1667,0.47,0.77,6091.92275,0.471037095,10535.4395,0.766102349,-0.295065254
7436,-4049,6101,10609,12935,13744,-1667,0.47,0.77,6091.92541,0.470964469,10534.1875,0.766457181,-0.295492712
7437,-4057,6090,10613,12923,13745,-1667,0.47,0.77,6080.90945,0.470549365,10538.219,0.766694725,-0.29614536
7438,-4061,6090,10607,12922,13743,-1667,0.47,0.77,6080.90812,0.470585677,10532.156,0.766365131,-0.295779454
7439,-4062,6081,10605,12915,13737,-1501,0.47,0.77,6071.89881,0.470143152,10529.967,0.766540511,-0.296397359
7440,-4069,6083,10611,12921,13738,-1084,0.47,0.77,6073.90679,0.470080241,10535.9985,0.766923752,-0.296843511
7441,-4069,6080,10605,12917,13740,-667,0.47,0.77,6070.90147,0.469993146,10530.0615,0.766380022,-0.296386876
7442,-4073,6079,10608,12918,13736,-250,0.47,0.77,6069.9028,0.469879455,10532.9355,0.766812427,-0.296932972
7443,-4083,6078,10612,12924,13738,0,0.47,0.77,6068.91078,0.469584554,10536.9985,0.766996542,-0.297411988
7444,-4083,6071,10611,12916,13743,0,0.47,0.77,6061.90014,0.469332622,10536.156,0.766656189,-0.297323567
7445,-4086,6067,10613,12913,13741,0,0.47,0.77,6057.89615,0.469131584,10538.093,0.76690874,-0.297777156
7446,-4088,6065,10609,12916,13732,0,0.47,0.77,6055.90014,0.468868081,10533.8095,0.767099439,-0.298231358
7447,-4090,6063,10617,12917,13738,0,0.47,0.77,6053.90147,0.468677051,10541.9985,0.767360496,-0.298683445
7448,-4097,6062,10612,12906,13727,0,0.47,0.77,6052.88684,0.468997896,10536.652,0.767585926,-0.29858803
7449,-4096,6057,10608,12907,13728,-239,0.47,0.77,6047.88817,0.468574275,10532.6835,0.767240931,-0.298666656
7450,-4095,6055,10607,12899,13725,-834,0.47,0.77,6045.87753,0.468709011,10531.589,0.767328889,-0.298619878
7451,-4094,6047,10608,12896,13733,-1429,0.47,0.77,6037.87354,0.46819739,10532.841,0.766973058,-0.298775668
7452,-4105,6045,10607,12902,13725,-2025,0.47,0.77,6035.88152,0.467825261,10531.589,0.767328889,-0.299503628
7453,-4106,6041,10610,12894,13729,-2382,0.47,0.77,6031.87088,0.467804473,10534.715,0.767333018,-0.299528544
7454,-4105,6044,10615,12898,13728,-2382,0.47,0.77,6034.8762,0.467892402,10539.6835,0.767750838,-0.299858436
7455,-4106,6044,10609,12897,13724,-2382,0.47,0.77,6034.87487,0.467928578,10533.5575,0.767528235,-0.299599657
7456,-4110,6036,10609,12883,13727,-2382,0.47,0.77,6026.85625,0.467814659,10533.652,0.767367378,-0.299552719
7457,-4108,6037,10599,12886,13713,-2382,0.47,0.77,6027.86024,0.46778366,10523.211,0.767389412,-0.299605752
7458,-4114,6034,10603,12889,13712,-2382,0.47,0.77,6024.86423,0.467442333,10527.1795,0.767734794,-0.300292461
7459,-4113,6029,10605,12880,13716,-2144,0.47,0.77,6019.85226,0.467379834,10529.3055,0.767665901,-0.300286067
7460,-4117,6032,10602,12885,13711,-1549,0.47,0.77,6022.85891,0.467431813,10526.148,0.767715557,-0.300283744
7461,-4118,6028,10604,12875,13720,-953,0.47,0.77,6018.84561,0.467483154,10528.4315,0.767378389,-0.299895235
7462,-4120,6030,10604,12888,13709,-358,0.47,0.77,6020.8629,0.467168133,10528.085,0.767968853,-0.300800719
7463,-4119,6027,10600,12875,13711,0,0.47,0.77,6017.84561,0.467405484,10524.148,0.767569689,-0.300164204
7465,-4120,6023,10593,12876,13708,0,0.47,0.77,6013.84694,0.467058632,10517.0535,0.767220127,-0.300161495
7465,-4119,6017,10597,12869,13707,0,0.47,0.77,6007.83763,0.466845725,10521.022,0.767565623,-0.300719899
7466,-4119,6020,10594,12868,13706,0,0.47,0.77,6010.8363,0.467115037,10517.9905,0.767400445,-0.300285408
7467,-4122,6011,10596,12861,13707,0,0.47,0.77,6001.82699,0.466668765,10520.022,0.767492668,-0.300823903
7468,-4124,6012,10595,12860,13705,0,0.47,0.77,6002.82566,0.466782711,10518.959,0.767527107,-0.300744396
7469,-4122,6009,10595,12857,13703,-120,0.47,0.77,5999.82167,0.466657982,10518.896,0.767634533,-0.300976551
7470,-4124,6006,10587,12854,13697,-715,0.47,0.77,5996.81768,0.466533194,10510.707,0.767372928,-0.300839734
7471,-4120,6001,10595,12852,13703,-1310,0.47,0.77,5991.81502,0.466216544,10518.896,0.767634533,-0.301417989
7472,-4126,6001,10590,12844,13698,-1906,0.47,0.77,5991.80438,0.466506102,10513.7385,0.767538217,-0.301032115
7473,-4124,6009,10581,12853,13689,-2382,0.47,0.77,5999.81635,0.466802797,10504.455,0.767364672,-0.300561875
7475,-4126,6003,10583,12844,13690,-2382,0.47,0.77,5993.80438,0.466661817,10506.4865,0.767457012,-0.300795195
7475,-4125,6005,10584,12847,13694,-2382,0.47,0.77,5995.80837,0.466708832,10507.6125,0.767315065,-0.300606233
7476,-4123,6002,10582,12841,13694,-2382,0.47,0.77,5992.80039,0.466692656,10505.6125,0.767169016,-0.30047636
7477,-4129,5999,10584,12844,13696,-2382,0.47,0.77,5989.80438,0.466350388,10507.6755,0.767207615,-0.300857228
7478,-4127,5997,10580,12836,13691,-2382,0.47,0.77,5987.79374,0.466484399,10503.518,0.767184136,-0.300699737
7479,-4128,5999,10578,12837,13687,-2272,0.47,0.77,5989.79507,0.466603963,10501.392,0.767253014,-0.300649051
7480,-4127,5998,10576,12829,13683,-2003,0.47,0.77,5988.78443,0.466816153,10499.266,0.767321932,-0.300505779
7481,-4127,5997,10581,12833,13685,-1733,0.47,0.77,5987.78975,0.466593139,10504.329,0.767579759,-0.30098662
7482,-4125,5992,10585,12824,13688,-1464,0.47,0.77,5982.77778,0.466529771,10508.4235,0.767710659,-0.301180888
7483,-4127,5996,10577,12827,13684,-1305,0.47,0.77,5986.78177,0.466732811,10500.2975,0.767341238,-0.300608427
7484,-4127,5987,10584,12814,13690,-1305,0.47,0.77,5977.76448,0.466502613,10507.4865,0.767530058,-0.301027446
7486,-4123,5990,10568,12818,13680,-1305,0.47,0.77,5980.7698,0.466591496,10491.1715,0.766898501,-0.300307005
7487,-4124,5991,10575,12816,13677,-1305,0.47,0.77,5981.76714,0.46674213,10498.077,0.767571617,-0.300829486
7488,-4123,5991,10572,12814,13677,-1305,0.47,0.77,5981.76448,0.466814771,10495.077,0.76735227,-0.300537499
7489,-4128,5991,10575,12813,13677,-1305,0.47,0.77,5981.76315,0.4668511,10498.077,0.767571617,-0.300720516
7489,-4124,5991,10572,12809,13672,-1305,0.47,0.77,5981.75783,0.466996474,10494.9195,0.767621379,-0.300624906
7490,-4122,5987,10574,12813,13681,-700,0.47,0.77,5977.76315,0.466538918,10497.203,0.767283313,-0.300744395
7491,-4123,5986,10566,12806,13664,-74,0.47,0.77,5976.75384,0.466715121,10488.6675,0.767613254,-0.300898133
7492,-4127,5984,10569,12795,13672,551,0.47,0.77,5974.73921,0.466958907,10491.9195,0.767401953,-0.300443046
7494,-4124,5984,10562,12803,13666,1177,0.47,0.77,5974.74985,0.466667957,10484.7305,0.767212827,-0.300544871
7495,-4123,5989,10563,12800,13665,1199,0.47,0.77,5979.74586,0.467167645,10485.699,0.767339846,-0.300172201
7496,-4130,5985,10569,12798,13663,1199,0.47,0.77,5975.7432,0.466927895,10491.636,0.767886701,-0.300958806
7496,-4124,5982,10568,12788,13666,1199,0.47,0.77,5972.7299,0.46705739,10490.7305,0.767651873,-0.300594484
7497,-4128,5984,10567,12792,13660,1199,0.47,0.77,5974.73522,0.467068107,10489.5415,0.767902013,-0.300833907
7498,-4129,5981,10568,12795,13664,1199,0.47,0.77,5971.73921,0.46672444,10490.6675,0.767759624,-0.301035184
7499,-4129,5981,10569,12782,13665,850,0.47,0.77,5971.72192,0.467197772,10491.699,0.767778924,-0.300581152
7500,-4132,5978,10562,12789,13652,-5,0.47,0.77,5968.73123,0.466708205,10484.2895,0.767967294,-0.301259089
7501,-4128,5978,10561,12780,13653,-861,0.47,0.77,5968.71926,0.467035936,10483.321,0.767840108,-0.300804173
7502,-4132,5972,10557,12776,13644,-1717,0.47,0.77,5962.71394,0.466712112,10479.0375,0.768032652,-0.30132054
7503,-4135,5974,10559,12776,13648,-2223,0.47,0.77,5964.71394,0.466868655,10481.1635,0.767963328,-0.301094673
7505,-4136,5974,10561,12776,13651,-2223,0.47,0.77,5964.71394,0.466868655,10483.258,0.767947989,-0.301079334
7506,-4137,5969,10558,12767,13644,-2223,0.47,0.77,5959.70197,0.466805199,10480.0375,0.768105944,-0.301300745
7507,-4132,5979,10562,12780,13643,-2223,0.47,0.77,5969.71926,0.467114183,10484.006,0.768453126,-0.301338943
7508,-4136,5969,10562,12759,13643,-2223,0.47,0.77,5959.69133,0.467097055,10484.006,0.768453126,-0.301356071
7509,-4137,5969,10556,12759,13635,-2223,0.47,0.77,5959.69133,0.467097055,10477.754,0.768445471,-0.301348416
7510,-4139,5968,10558,12766,13641,-2138,0.47,0.77,5958.70064,0.466763328,10479.943,0.768267942,-0.301504615
7511,-4145,5966,10558,12765,13635,-1714,0.47,0.77,5956.69931,0.466643111,10479.754,0.768592153,-0.301949042
7512,-4136,5967,10566,12763,13644,-1290,0.47,0.77,5957.69665,0.466794378,10488.0375,0.768692282,-0.301897904
7513,-4142,5965,10561,12757,13635,-866,0.47,0.77,5955.68867,0.466856523,10482.754,0.768812175,-0.301955651
7514,-4144,5956,10551,12745,13629,-527,0.47,0.77,5946.67271,0.466588679,10472.565,0.768403038,-0.301814359
7515,-4145,5959,10557,12748,13634,-527,0.47,0.77,5949.6767,0.46671452,10478.7225,0.768572869,-0.301858349
7515,-4151,5961,10569,12753,13636,-527,0.47,0.78,5951.68335,0.466688885,10490.7855,0.769344786,-0.302655901
7516,-4142,5961,10554,12750,13624,-527,0.47,0.77,5951.67936,0.466798381,10475.4075,0.76889368,-0.302095299
7517,-4147,5953,10565,12737,13630,-527,0.47,0.78,5943.66207,0.466645369,10486.5965,0.769376119,-0.302730749
7518,-4150,5958,10565,12741,13633,-527,0.47,0.77,5948.66739,0.466891719,10486.691,0.769213746,-0.302322027
7519,-4152,5951,10559,12730,13626,-522,0.47,0.77,5941.65276,0.466744129,10480.4705,0.769152392,-0.302408264
7520,-4155,5947,10568,12733,13631,-499,0.47,0.78,5937.65675,0.466320329,10489.628,0.769542073,-0.303221744
7521,-4155,5950,10552,12746,13618,-476,0.47,0.77,5940.67404,0.46608144,10473.2185,0.769071707,-0.302990266
7523,-4161,5945,10562,12721,13618,-453,0.47,0.78,5935.64079,0.466601744,10483.2185,0.769806029,-0.303204284
7524,-4160,5940,10560,12726,13620,-435,0.47,0.78,5930.64744,0.466026044,10481.2815,0.769550771,-0.303524727
7525,-4167,5938,10563,12718,13617,-435,0.47,0.78,5928.6368,0.466161095,10484.187,0.769933686,-0.303772591
7526,-4165,5939,10562,12715,13617,-435,0.47,0.78,5929.63281,0.466349415,10483.187,0.769860248,-0.303510833
7527,-4170,5936,10567,12717,13614,-435,0.47,0.78,5926.63547,0.466040377,10488.0925,0.770390223,-0.304349847
7528,-4168,5948,10547,12741,13593,-435,0.47,0.78,5938.66739,0.466106851,10467.431,0.770060399,-0.303953548
7529,-4170,5932,10563,12712,13609,-435,0.47,0.78,5922.62882,0.465908497,10483.935,0.770367771,-0.304459274
7530,-4174,5926,10565,12706,13608,-412,0.47,0.78,5916.62084,0.465655662,10485.9035,0.77056904,-0.304913378
7531,-4180,5929,10570,12713,13608,-304,0.47,0.78,5919.63015,0.465635975,10490.9035,0.770936471,-0.305300496
7532,-4179,5926,10559,12701,13600,-195,0.47,0.78,5916.61419,0.465838453,10479.6515,0.77056261,-0.304724157
7532,-4191,5921,10568,12703,13605,-86,0.47,0.78,5911.61685,0.465371711,10488.809,0.770952517,-0.305580806
7533,-4192,5922,10567,12701,13603,0,0.47,0.78,5912.61419,0.465523517,10487.746,0.770987723,-0.305464206
7534,-4189,5925,10567,12703,13604,0,0.47,0.78,5915.61685,0.465686598,10487.7775,0.770933365,-0.305246768
7536,-4194,5922,10568,12695,13601,0,0.47,0.78,5912.60621,0.465742907,10488.683,0.771169988,-0.30542708
7537,-4201,5909,10561,12692,13590,0,0.47,0.78,5899.60222,0.464828413,10481.3365,0.771253606,-0.306425192
7538,-4202,5908,10570,12687,13593,0,0.47,0.78,5898.59557,0.464932259,10490.431,0.771752446,-0.306820187
7539,-4209,5903,10567,12685,13588,0,0.47,0.78,5893.59291,0.464611187,10487.2735,0.771804055,-0.307192868
7540,-4212,5901,10566,12682,13587,0,0.47,0.78,5891.58892,0.464563075,10486.242,0.771784941,-0.307221866
7541,-4215,5902,10568,12683,13589,0,0.47,0.78,5892.59025,0.464605397,10488.305,0.771823166,-0.307217769
7542,-4219,5898,10574,12675,13588,0,0.47,0.78,5888.57961,0.464582218,10494.2735,0.772319215,-0.307736998
7543,-4219,5894,10568,12670,13586,0,0.47,0.78,5884.57296,0.464449326,10488.2105,0.771986641,-0.307537315
7544,-4225,5896,10575,12671,13583,0,0.47,0.78,5886.57429,0.464570617,10495.116,0.772665538,-0.308094921
7545,-4228,5891,10576,12676,13585,0,0.46,0.78,5881.58094,0.463993447,10496.179,0.772630033,-0.308636586
7545,-4231,5889,10577,12669,13586,0,0.46,0.78,5879.57163,0.464091217,10497.2105,0.772649087,-0.30855787
7547,-4231,5883,10575,12662,13583,0,0.46,0.78,5873.56232,0.463873189,10495.116,0.772665538,-0.308792349
7548,-4237,5879,10574,12666,13578,0,0.46,0.78,5869.56764,0.463411309,10493.9585,0.772864818,-0.309453509
7549,-4241,5881,10573,12659,13572,0,0.46,0.78,5871.55833,0.463824815,10492.7695,0.773118884,-0.30929407
7550,-4244,5879,10569,12659,13567,-46,0.46,0.78,5869.55833,0.463666824,10488.612,0.773097369,-0.309430544
7551,-4250,5872,10572,12658,13570,-273,0.46,0.78,5862.557,0.46315034,10491.7065,0.773154495,-0.310004156
7552,-4249,5869,10575,12650,13575,-501,0.46,0.78,5859.54636,0.463205246,10494.864,0.77310232,-0.309897075
7553,-4256,5872,10573,12654,13562,-728,0.46,0.78,5862.55168,0.463296324,10492.4545,0.77366572,-0.310369397
7554,-4258,5865,10578,12647,13570,-910,0.46,0.78,5855.54237,0.462998527,10497.7065,0.773596647,-0.31059812
7555,-4260,5863,10579,12649,13567,-910,0.46,0.78,5853.54503,0.462767415,10498.612,0.773834451,-0.311067036
7556,-4262,5861,10578,12638,13573,-910,0.46,0.78,5851.5304,0.463010793,10497.801,0.773432624,-0.310421831
7557,-4274,5855,10580,12646,13561,-909,0.46,0.78,5845.54104,0.46224427,10499.423,0.774236634,-0.311992364
7558,-4272,5850,10581,12635,13570,-909,0.46,0.78,5840.52641,0.462249815,10500.7065,0.773817723,-0.311567908
7559,-4276,5843,10584,12622,13562,-909,0.46,0.78,5833.50912,0.462169951,10503.4545,0.77447681,-0.312306859
7560,-4282,5838,10576,12629,13557,-1016,0.46,0.78,5828.51843,0.461518602,10495.297,0.774160729,-0.312642126
7561,-4286,5840,10577,12623,13552,-1550,0.46,0.78,5830.51045,0.461895782,10496.1395,0.774508523,-0.312612741
7562,-4285,5839,10575,12622,13549,-2084,0.46,0.78,5829.50912,0.461853044,10494.045,0.774525426,-0.312672382
7563,-4298,5829,10579,12621,13548,-2618,0.46,0.78,5819.50779,0.461097202,10498.0135,0.774875517,-0.313778314
7564,-4295,5833,10576,12623,13548,-3045,0.46,0.78,5823.51045,0.461341238,10495.0135,0.774654082,-0.313312844
7565,-4303,5829,10577,12625,13547,-3045,0.46,0.78,5819.51311,0.460951533,10495.982,0.774782756,-0.313831223
7566,-4305,5824,10583,12612,13549,-3045,0.46,0.78,5814.49582,0.461028847,10502.045,0.775115876,-0.314087029
7567,-4312,5817,10586,12609,13553,-3045,0.46,0.78,5807.49183,0.460583062,10505.171,0.77511776,-0.314534698
7568,-4310,5815,10574,12607,13539,-3045,0.46,0.78,5805.48917,0.460497277,10492.73,0.775000369,-0.314503092
7569,-4317,5814,10582,12606,13539,-3045,0.46,0.78,5804.48784,0.460454374,10500.73,0.775591255,-0.315136881
7570,-4318,5812,10575,12601,13538,-2916,0.46,0.78,5802.48119,0.460477834,10493.6985,0.775129155,-0.314651321
7571,-4321,5807,10574,12594,13535,-2274,0.46,0.78,5797.47188,0.460336024,10492.604,0.775220096,-0.314884073
7572,-4328,5807,10583,12602,13530,-1632,0.46,0.78,5797.48252,0.460044637,10501.4465,0.776160126,-0.316115488
7573,-4333,5797,10583,12590,13532,-990,0.46,0.78,5787.46656,0.459687574,10501.5095,0.776050067,-0.316362492
7574,-4335,5796,10581,12589,13524,-477,0.46,0.78,5786.46523,0.459644549,10499.2575,0.776342613,-0.316698064
7575,-4337,5795,10580,12587,13525,-477,0.46,0.78,5785.46257,0.459637926,10498.289,0.776213604,-0.316575679
7576,-4340,5793,10573,12585,13520,-477,0.46,0.78,5783.45991,0.45955184,10491.1315,0.775971265,-0.316419425
7577,-4340,5785,10578,12580,13525,-477,0.46,0.78,5775.45326,0.459098033,10496.289,0.77606573,-0.316967697
7578,-4349,5781,10578,12573,13522,-477,0.46,0.78,5771.44395,0.459034753,10496.1945,0.77623092,-0.317196167
7579,-4351,5783,10576,12581,13514,-477,0.46,0.78,5773.45459,0.458902678,10493.9425,0.77652379,-0.317621112
7580,-4355,5773,10573,12565,13513,-536,0.46,0.78,5763.43331,0.45868948,10490.911,0.776356916,-0.317667436
7581,-4360,5773,10577,12570,13515,-834,0.46,0.78,5763.43996,0.458507554,10494.974,0.776542656,-0.318035102
7582,-4364,5765,10573,12570,13506,-1132,0.46,0.78,5755.43996,0.457871119,10490.6905,0.776742966,-0.318871848
7583,-4362,5767,10576,12560,13508,-1429,0.46,0.78,5757.42666,0.458393842,10493.7535,0.776854716,-0.318460873
7584,-4367,5763,10578,12559,13510,-1668,0.46,0.78,5753.42533,0.458111739,10495.8165,0.776892413,-0.318780674
